species,LONGITUDE,LATITUDE
species,76.3320556,11.4889162
species,76.3323688,10.546085
species,76.3325572,11.676235
species,76.3327778,11.7052778
species,76.3331509,11.7421326
species,76.333417,11.664567
species,76.3335375,11.2213849
species,76.3340222,11.7086806
species,76.3341773,11.0848824
species,76.3341868,10.5446992
species,76.3345528,10.5373263
species,76.3345957,11.6498827
species,76.3346015,11.8334197
species,76.334939,11.6931013
species,76.335159,11.731134
species,76.3353899,10.5922036
species,76.3354754,11.65169
species,76.3355581,11.0833055
species,76.3358272,11.0858041
species,76.3359304,10.5484124
species,76.3360977,11.6901734
species,76.3361061,11.6481816
species,76.3362265,10.4835076
species,76.3362265,11.2226889
species,76.336327,11.74377
species,76.3365054,10.5437935
species,76.336746,11.710532
species,76.3367739,11.228657
species,76.33683,11.741958
species,76.336914,11.705891
species,76.337173,11.731412
species,76.3377463,11.6644455
species,76.337864,10.5506058
species,76.3379603,11.484076
species,76.3380933,11.3828147
species,76.3381272,11.148995
species,76.3382546,11.1518562
species,76.338593,11.710299
species,76.3386425,11.6126552
species,76.3386995,10.5436939
species,76.3387197,11.2272643
species,76.3387544,11.1545542
species,76.3389499,11.7408974
species,76.3395645,11.2216033
species,76.3398909,10.5344561
species,76.33999,11.381905
species,76.340012,11.731726
species,76.340157,11.739078
species,76.3403026,11.8007639
species,76.3405368,11.1525315
species,76.3405512,11.2294537
species,76.3406099,11.6642842
species,76.3406682,10.5581641
species,76.340674,11.6905004
species,76.3418043,11.4967073
species,76.3418491,11.0845593
species,76.342072,11.738388
species,76.3420859,10.5300133
species,76.3426283,11.1982529
species,76.3427201,11.1481631
species,76.342918,11.489337
species,76.343246,11.724179
species,76.343361,11.733238
species,76.3434048,11.0862482
species,76.343513,10.5340128
species,76.3435917,11.08118
species,76.343704,11.730136
species,76.343781,11.713969
species,76.344,10.573
species,76.3440396,10.5299917
species,76.344116,11.726223
species,76.344322,11.719846
species,76.3443425,11.6925175
species,76.3444547,11.1322633
species,76.34449,11.739332
species,76.3447766,11.1981158
species,76.345146,11.7337
species,76.3453005,10.4845747
species,76.3455788,10.5312928
species,76.3461399,11.6895851
species,76.3463974,11.6936195
species,76.3465367,10.4887617
species,76.3466629,11.1671257
species,76.3467327,11.1722991
species,76.347,11.739524
species,76.3470304,10.4723957
species,76.3473833,10.5302788
species,76.3473845,10.4796541
species,76.3479272,11.2565173
species,76.3479978,11.7367575
species,76.3480053,11.2591518
species,76.3482106,11.488562
species,76.3485243,10.5286059
species,76.348642,11.6422913
species,76.348799,11.389884
species,76.3488624,11.1832155
species,76.349085,10.5584967
species,76.349182,11.739629
species,76.3493853,10.444616
species,76.3494301,10.5329838
species,76.3494533,10.55551
species,76.349498,10.535408
species,76.349557,11.506237
species,76.3497005,11.170985
species,76.3497392,11.0870858
species,76.3497417,11.0598433
species,76.35,11.71667
species,76.3500433,11.0670983
species,76.3500667,11.3838665
species,76.350075,11.73656
species,76.350096,11.488267
species,76.3502288,10.5404332
species,76.3503252,11.2588427
species,76.3504542,10.5537556
species,76.3512025,10.5971402
species,76.3514842,11.1723744
species,76.3517618,11.3814264
species,76.3520532,10.6378111
species,76.352142,11.738134
species,76.35222,11.0652433
species,76.3523844,11.2748889
species,76.3525393,11.2797926
species,76.3529634,11.4592478
species,76.3530603,11.2714699
species,76.3533349,11.1266418
species,76.35357,11.669823
species,76.354,10.594
species,76.3541767,11.2848733
species,76.35434,11.73994
species,76.3547592,11.2703303
species,76.3548249,11.1342277
species,76.3552167,11.0709017
species,76.3553882,10.4782433
species,76.3554096,11.2354433
species,76.3554419,11.3545712
species,76.3556811,10.4975367
species,76.3557735,11.67337
species,76.3558067,11.0690217
species,76.3558388,11.2053454
species,76.3559818,11.6695145
species,76.356117,11.742714
species,76.3561282,11.1283213
species,76.356157,11.2333216
species,76.3569204,11.4629969
species,76.3571944,10.6013694
species,76.3572295,11.126369
species,76.3572764,11.5872911
species,76.3574458,11.5183525
species,76.3575079,10.5840523
species,76.357559,11.744164
species,76.35759,11.0652983
species,76.35771,11.0810671
species,76.3581991,11.5930506
species,76.3583383,10.4530159
species,76.3587356,11.0758253
species,76.3588107,11.2406284
species,76.3588445,11.390718
species,76.358936,11.2699107
species,76.3590011,11.2313195
species,76.359036,10.4788657
species,76.3591929,11.1259137
species,76.3592112,10.492147
species,76.359395,10.5651443
species,76.3594007,11.5902339
species,76.3595217,11.0701883
species,76.35955,11.0670533
species,76.3596686,11.272287
species,76.3599372,11.5225142
species,76.3600333,10.4809305
species,76.3602916,10.5752762
species,76.3603563,11.6325767
species,76.36046,11.39208
species,76.3604642,11.2804577
species,76.3606467,11.06869
species,76.36084,10.59545
species,76.3608889,10.4384444
species,76.3609122,11.2764648
species,76.3612133,11.6708483
species,76.361289,11.7465377
species,76.3614633,11.0717533
species,76.3616209,11.2722903
species,76.3617182,11.6415603
species,76.36172,11.3104924
species,76.3620109,11.4572306
species,76.3620186,11.3504601
species,76.3622546,11.5839068
species,76.3623704,10.5256162
species,76.3623967,11.3070015
species,76.3629258,11.6726616
species,76.3631,10.4499
species,76.3632014,10.5300664
species,76.3632981,10.5947204
species,76.3636309,10.527474
species,76.3636873,11.6677957
species,76.3636976,11.4100591
species,76.3638458,11.27125
species,76.3638829,10.5731789
species,76.3639033,10.5167367
species,76.3641541,11.3063162
species,76.364801,11.2838148
species,76.3648134,10.6361984
species,76.3648785,11.4161417
species,76.3649346,10.5713385
species,76.3651407,11.7426379
species,76.3652325,10.5750901
species,76.3652327,10.5775723
species,76.365294,11.399195
species,76.3653278,11.6090521
species,76.3653502,11.1202892
species,76.365522,11.5958238
species,76.3655717,11.4470358
species,76.3656242,11.3047854
species,76.3657372,10.5931689
species,76.3659001,11.6418766
species,76.3662583,10.5696833
species,76.3663174,11.443477
species,76.3666773,11.61051
species,76.366772,11.584741
species,76.3668567,11.6735187
species,76.367061,11.269636
species,76.3671606,10.566301
species,76.3673131,10.5174499
species,76.3674819,10.5711569
species,76.3680917,10.5682889
species,76.3682545,11.3043225
species,76.368281,11.3018633
species,76.3686275,10.5279821
species,76.3688203,10.5874741
species,76.3688224,11.6714344
species,76.3690996,11.6025514
species,76.3691562,10.5913358
species,76.3692293,11.2994288
species,76.3692417,11.243385
species,76.369315,11.0382608
species,76.3694184,11.2409002
species,76.3695058,10.52985
species,76.3697802,10.6311093
species,76.36994,11.66944
species,76.37,11.42
species,76.3700711,10.5657363
species,76.3701212,11.2976505
species,76.37014,11.27072
species,76.3702336,10.6293209
species,76.3703203,11.117516
species,76.3703717,10.6237672
species,76.370942,10.6330617
species,76.3709458,11.0397542
species,76.3710308,11.0374575
species,76.3713278,10.5534734
species,76.3715962,10.5567777
species,76.3716517,11.0421233
species,76.3717322,10.5306086
species,76.3718247,11.6711917
species,76.3719039,11.6562319
species,76.3719306,11.0443251
species,76.3721117,11.3322111
species,76.3722141,11.1180988
species,76.3724149,11.133136
species,76.3725305,10.520032
species,76.372616,10.5077487
species,76.3726697,10.5618957
species,76.3727903,11.598852
species,76.3728554,10.5885538
species,76.3728668,10.6318247
species,76.3729371,10.5853938
species,76.373012,10.5323583
species,76.3731758,11.0386733
species,76.3732677,11.6769513
species,76.373301,10.510793
species,76.3735676,11.6171232
species,76.3735703,10.5357902
species,76.3735843,11.0597942
species,76.3739,11.0464467
species,76.3740185,11.6663101
species,76.374174,11.2343604
species,76.3741851,10.4365788
species,76.3747279,11.0434913
species,76.3749,10.4532
species,76.3749596,10.5855349
species,76.3749918,11.4105702
species,76.3750011,11.2318694
species,76.3750021,10.569151
species,76.3752653,11.669218
species,76.3752728,10.53245
species,76.3752828,11.6644719
species,76.375544,11.4829509
species,76.3755527,11.3329608
species,76.3755675,11.0401408
species,76.3757992,11.6570548
species,76.3759437,11.6776961
species,76.3760897,10.5874932
species,76.3763733,11.0453108
species,76.3766178,11.3083333
species,76.3766344,11.4190751
species,76.3768692,11.3301881
species,76.3768983,11.04233
species,76.377105,10.436078
species,76.3773439,11.6621615
species,76.3773762,10.5075604
species,76.37744,10.53538
species,76.3775486,11.7226989
species,76.3776217,10.5592305
species,76.3777685,11.468585
species,76.3778543,10.4326115
species,76.3778782,11.619716
species,76.3781913,11.6524909
species,76.3782212,10.5851698
species,76.3782406,11.0529976
species,76.3783355,11.3367465
species,76.3783693,11.6643644
species,76.3784141,10.5831221
species,76.3787453,11.3346992
species,76.3787985,11.0632324
species,76.3790131,11.0275298
species,76.3790774,10.4655036
species,76.379777,11.55229
species,76.3798824,10.5766138
species,76.38014,11.72147
species,76.3804722,10.5352392
species,76.380612,11.384308
species,76.3806425,10.6126242
species,76.3811843,11.6648589
species,76.3813241,11.6671462
species,76.3817472,11.4725762
species,76.3820265,10.5813619
species,76.3820895,11.2917873
species,76.3821459,11.0509759
species,76.3827833,10.6111825
species,76.3827896,11.4226478
species,76.3828808,10.6151267
species,76.3832983,10.6133267
species,76.3833333,11.6605556
species,76.3833438,10.5779747
species,76.3834226,10.5754321
species,76.3838196,11.4403203
species,76.3838196,11.7114096
species,76.3842948,11.6821761
species,76.384862,11.0268604
species,76.3849182,10.514767
species,76.385,10.531
species,76.385,11.739
species,76.385,11.75
species,76.385205,10.606127
species,76.3852664,11.0626288
species,76.3853962,10.6190794
species,76.3854289,10.6252368
species,76.3855009,11.6639943
species,76.3855389,10.5755269
species,76.3857568,10.505207
species,76.3857802,11.2959957
species,76.3858212,11.4303996
species,76.3859825,11.0196966
species,76.3863889,11.6597222
species,76.3866949,11.0612528
species,76.3866987,10.6231768
species,76.3869378,11.7488636
species,76.3874526,11.3930296
species,76.3878233,11.7504729
species,76.3880967,10.5742183
species,76.3883611,11.4306507
species,76.3884365,11.1413451
species,76.3886111,11.6586111
species,76.38877,10.4341717
species,76.388871,11.1456928
species,76.388876,11.156357
species,76.3891029,11.7463965
species,76.389234,11.234415
species,76.3893127,10.4252141
species,76.3899136,10.5636753
species,76.3899914,11.3714017
species,76.3901804,11.2761115
species,76.3904715,10.4477208
species,76.3905947,11.6664887
species,76.3907362,11.0179481
species,76.3911152,10.4856176
species,76.3916217,11.3696792
species,76.3918447,10.4944792
species,76.3919444,11.68
species,76.3922139,11.3983133
species,76.392518,11.2779832
species,76.39286,11.65527
species,76.3929065,10.5763256
species,76.3931785,11.6871504
species,76.3936338,11.2917873
species,76.3938889,11.6658333
species,76.394248,11.6346669
species,76.3944062,11.2789091
species,76.3944918,11.6945442
species,76.3946342,10.5291635
species,76.3952216,11.2889255
species,76.3953688,11.0277941
species,76.3955556,11.6772222
species,76.395793,11.7217721
species,76.3968658,11.7154437
species,76.3969444,11.6630556
species,76.3970804,10.4931288
species,76.3972306,10.5092479
species,76.3981104,10.5116235
species,76.3984537,10.5142269
species,76.3985395,11.7205703
species,76.3986611,10.5768454
species,76.3995117,11.2166045
species,76.3997841,10.5125701
species,76.3999176,11.6678983
species,76.4001583,11.1249929
species,76.4003807,11.1650186
species,76.4005942,11.0389482
species,76.4008557,11.6626804
species,76.4013284,11.2372218
species,76.4013353,11.2154134
species,76.4020707,11.1052921
species,76.402119,11.2182199
species,76.4021749,11.2137861
species,76.4023226,11.0356748
species,76.4027208,11.1670044
species,76.4029537,11.2164507
species,76.40304,11.63306
species,76.4032197,11.1691035
species,76.4036894,11.2344137
species,76.4041667,11.6744444
species,76.404376,10.4449354
species,76.4054117,11.033915
species,76.4054406,11.6408093
species,76.4056689,11.644634
species,76.40589,11.705134
species,76.4059964,11.1792697
species,76.406,10.542
species,76.4062447,11.6344437
species,76.4064578,10.4305173
species,76.4068946,11.2525618
species,76.406908,10.5771184
species,76.4073515,11.638925
species,76.40761,11.0179183
species,76.4081814,11.417268
species,76.408688,11.6860445
species,76.408805,11.70111
species,76.4088504,11.3723903
species,76.4088984,10.4242733
species,76.409065,11.0328683
species,76.4095283,11.69893
species,76.4102125,10.4903438
species,76.4102683,11.56832
species,76.4102819,11.3927457
species,76.4103278,11.2540677
species,76.4103842,11.7178809
species,76.4105717,11.6967633
species,76.410914,10.5508164
species,76.4109421,11.4704664
species,76.4118068,11.1758633
species,76.4118641,11.7550198
species,76.4120525,10.4266287
